,Fecha,DOW,Ciudad,Heridos,Cuenta Heridos,Muertos,Cuenta Muertos,Hora,Tipo de vehiculo,Barrio,Comuna
27393,2019-08-01,2,Bucaramanga,1,,0,,9,"('CAMIONETA', 'BUS')",Mutualidad,03. SAN FRANCISCO
27394,2019-08-01,2,Bucaramanga,1,,0,,9,"('BUSETA', 'MOTO')",Ciudadela Real de Minas,07. LA CIUDADELA
27395,2019-08-01,2,Bucaramanga,0,,0,,14,"('AUTOMOVIL',)",La Concordia,06. LA CONCORDIA
27396,2019-08-01,2,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'CAMPAERO')",San Francisco,03. SAN FRANCISCO
27397,2019-08-01,2,Bucaramanga,1,,0,,15,"('CAMION', 'MOTO')",San Rafael,03. SAN FRANCISCO
27398,2019-08-01,2,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'CAMIONETA')",El Tejar,16. LAGOS DEL CACIQUE
27399,2019-08-01,2,Bucaramanga,1,,0,,19,"('MOTO',)",San Francisco,03. SAN FRANCISCO
27400,2019-08-01,2,Bucaramanga,1,,0,,23,"('AUTOMOVIL', 'MOTO')",Sotomayor,12. CABECERA DEL LLANO
27401,2019-09-01,3,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'BUS')",Norte Bajo,03. SAN FRANCISCO
27402,2019-09-01,3,Bucaramanga,0,,0,,12,"('CAMION',)",Comuneros,03. SAN FRANCISCO
27403,2019-09-01,3,Bucaramanga,0,,0,,12,"('AUTOMOVIL',)",Centro,01. NORTE
27404,2019-09-01,3,Bucaramanga,1,,0,,15,"('CAMIONETA', 'MOTO')",África,08. SUROCCIDENTE
27405,2019-09-01,3,Bucaramanga,1,,0,,15,"('AUTOMOVIL', 'CAMIONETA', 'MOTO')",África,08. SUROCCIDENTE
27406,2019-09-01,3,Bucaramanga,1,,0,,16,"('MOTO',)",Ciudadela Real de Minas,07. LA CIUDADELA
27407,2019-09-01,3,Bucaramanga,0,,0,,20,"('AUTOMOVIL', 'CAMIONETA')",San Alonso,13. ORIENTAL
27408,2019-09-01,3,Bucaramanga,0,,0,,20,"('AUTOMOVIL', 'CAMIONETA')",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
27409,2019-10-01,4,Bucaramanga,1,,0,,7,"('AUTOMOVIL', 'MOTO')",Comuneros,03. SAN FRANCISCO
27410,2019-10-01,4,Bucaramanga,1,,0,,7,"('PEATON', 'MOTO')",La Salle,06. LA CONCORDIA
27411,2019-10-01,4,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'BICICLETA')",San Francisco,03. SAN FRANCISCO
27412,2019-10-01,4,Bucaramanga,0,,0,,7,"('CAMIONETA', 'MICRO')",Villa Helena II,02. NORORIENTAL
27413,2019-10-01,4,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'BUSETA')",ÁLVAREZ,13. ORIENTAL
27414,2019-10-01,4,Bucaramanga,0,,0,,8,"('CAMIONETA', 'BUSETA')",Comuneros,03. SAN FRANCISCO
27415,2019-10-01,4,Bucaramanga,0,,0,,10,"('BUS',)",La Salle,06. LA CONCORDIA
27416,2019-10-01,4,Bucaramanga,0,,0,,12,"('BUSETA', 'CAMION')",Morrorico,01. NORTE
27417,2019-10-01,4,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'BICICLETA')",Mutis,01. NORTE
27418,2019-10-01,4,Bucaramanga,1,,0,,12,"('MOTO',)",Alfonso López,05. GARCIA ROVIRA
27419,2019-10-01,4,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'CAMIONETA')",Centro,01. NORTE
27420,2019-10-01,4,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'CAMION')",Gaitán,04. OCCIDENTAL
27421,2019-10-01,4,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'CAMPAERO')",La Concordia,06. LA CONCORDIA
27422,2019-10-01,4,Bucaramanga,1,,0,,15,"('PEATON', 'AUTOMOVIL')",Centro,01. NORTE
27423,2019-10-01,4,Bucaramanga,0,,0,,17,"('CAMIONETA',)",Cabecera del Llano,12. CABECERA DEL LLANO
27424,2019-10-01,4,Bucaramanga,1,,0,,22,"('PEATON', 'MOTO')",Campo Hermoso,05. GARCIA ROVIRA
27425,2019-10-01,4,Bucaramanga,1,,0,,23,"('AUTOMOVIL', 'MOTO')",Morrorico,01. NORTE
27426,2019-11-01,5,Bucaramanga,1,,0,,6,"('CAMIONETA', 'MOTO')",Antonia Santos Centro,13. ORIENTAL
27427,2019-11-01,5,Bucaramanga,1,,0,,8,"('PEATON', 'MOTO')",Balconcitos,01. NORTE
27428,2019-11-01,5,Bucaramanga,1,,0,,11,"('AUTOMOVIL',)",La Ceiba,06. LA CONCORDIA
27429,2019-11-01,5,Bucaramanga,0,,0,,16,"('CAMIONETA', 'BUSETA')",Centro,01. NORTE
27430,2019-11-01,5,Bucaramanga,1,,0,,19,"('AUTOMOVIL', 'MOTO')",Sotomayor,12. CABECERA DEL LLANO
27431,2019-12-01,6,Bucaramanga,0,,0,,2,"('OTRO',)",Buenavista,01. NORTE
27432,2019-12-01,6,Bucaramanga,0,,0,,2,"('AUTOMOVIL', 'CAMIONETA')",El Prado,13. ORIENTAL
27433,2019-12-01,6,Bucaramanga,1,,0,,10,"('PEATON', 'MOTO')",San Francisco,03. SAN FRANCISCO
27434,2019-12-01,6,Bucaramanga,1,,0,,13,"('AUTOMOVIL', 'MOTO')",Comuneros,03. SAN FRANCISCO
27435,2019-12-01,6,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'CAMIONETA')",Nuevo Sotomayor,12. CABECERA DEL LLANO
27436,2019-12-01,6,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'CAMIONETA')",San Francisco,03. SAN FRANCISCO
27437,2019-12-01,6,Bucaramanga,1,,0,,17,"('BUSETA', 'MOTO')",San Francisco,03. SAN FRANCISCO
27438,2019-12-01,6,Bucaramanga,1,,0,,17,"('MOTO',)",Ciudadela Real de Minas,07. LA CIUDADELA
27439,2019-12-01,6,Bucaramanga,0,,0,,20,"('AUTOMOVIL',)",Dangond,01. NORTE
27440,2019-01-13,7,Bucaramanga,1,,0,,5,"('AUTOMOVIL', 'MOTO')",San Francisco,03. SAN FRANCISCO
27441,2019-01-13,7,Bucaramanga,0,,0,,11,"('CAMPAERO', 'BUSETA')",La Aurora,13. ORIENTAL
27442,2019-01-13,7,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'BUS')",Diamante II,10. PROVENZA
27443,2019-01-13,7,Bucaramanga,1,,0,,15,"('AUTOMOVIL', 'MOTO')",Bolívar,13. ORIENTAL
27444,2019-01-13,7,Bucaramanga,1,,0,,18,"('PEATON', 'MOTO')",Mutis,01. NORTE
27445,2019-01-13,7,Bucaramanga,1,,0,,19,"('AUTOMOVIL', 'MOTO')",San Francisco,03. SAN FRANCISCO
27446,2019-01-13,7,Bucaramanga,0,,0,,21,"('AUTOMOVIL', 'MOTO')",Antonia Santos Centro,13. ORIENTAL
27447,2019-01-14,1,Bucaramanga,1,,0,,7,"('MOTO',)",Kennedy,01. NORTE
27448,2019-01-14,1,Bucaramanga,0,,0,,8,"('AUTOMOVIL', 'MOTO')",Nuevo Sotomayor,12. CABECERA DEL LLANO
27449,2019-01-14,1,Bucaramanga,1,,0,,13,"('PEATON', 'BUS')",Lagos del Cacique,16. LAGOS DEL CACIQUE
27450,2019-01-14,1,Bucaramanga,1,,0,,14,"('AUTOMOVIL', 'MOTO')",Café Madrid,01. NORTE
27451,2019-01-14,1,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'MOTO')",Alarcón,03. SAN FRANCISCO
27452,2019-01-14,1,Bucaramanga,0,,0,,21,"('CAMIONETA', 'BUS')",Ciudadela Real de Minas,07. LA CIUDADELA
27453,2019-01-15,2,Bucaramanga,0,,0,,7,"('AUTOMOVIL',)",García Rovira,01. NORTE
27454,2019-01-15,2,Bucaramanga,1,,0,,7,"('MOTO',)",Provenza,10. PROVENZA
27455,2019-01-15,2,Bucaramanga,1,,0,,6,"('MOTO',)",García Rovira,01. NORTE
27456,2019-01-15,2,Bucaramanga,0,,0,,8,"('AUTOMOVIL', 'CAMION')",Rio de Oro I,04. OCCIDENTAL
27457,2019-01-15,2,Bucaramanga,1,,0,,10,"('AUTOMOVIL', 'MICRO')",Alfonso López,05. GARCIA ROVIRA
27458,2019-01-15,2,Bucaramanga,1,,0,,10,"('CAMIONETA', 'MOTO')",El Porvenir,11. SUR
27459,2019-01-15,2,Bucaramanga,1,,0,,11,"('AUTOMOVIL', 'MOTO')","Villas de San Ignacio (Sectores Bavaria I, II, Betania I, II, Ingeser)",01. NORTE
27460,2019-01-15,2,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'CAMIONETA')",El Prado,13. ORIENTAL
27461,2019-01-15,2,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'MOTO')",La Salle,06. LA CONCORDIA
27462,2019-01-15,2,Bucaramanga,1,,0,,13,"('AUTOMOVIL', 'MOTO')",Comuneros,03. SAN FRANCISCO
27463,2019-01-15,2,Bucaramanga,1,,0,,13,"('AUTOMOVIL', 'MOTO')",Alarcón,03. SAN FRANCISCO
27464,2019-01-15,2,Bucaramanga,0,,0,,15,"('CAMIONETA',)",Ciudadela Real de Minas,07. LA CIUDADELA
27465,2019-01-15,2,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'BUS')",Provenza,10. PROVENZA
27466,2019-01-15,2,Bucaramanga,1,,0,,20,"('PEATON', 'MOTO')",Chorreras Don Juan,05. GARCIA ROVIRA
27467,2019-01-16,3,Bucaramanga,1,,0,,1,"('MOTO',)",Nuevo Sotomayor,12. CABECERA DEL LLANO
27468,2019-01-16,3,Bucaramanga,0,,0,,8,"('AUTOMOVIL',)",Sotomayor,12. CABECERA DEL LLANO
27469,2019-01-16,3,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'MOTO')",San Francisco,03. SAN FRANCISCO
27470,2019-01-16,3,Bucaramanga,1,,0,,7,"('AUTOMOVIL', 'CAMION')",Villa Rosa,01. NORTE
27471,2019-01-16,3,Bucaramanga,1,,0,,7,"('AUTOMOVIL', 'MOTO')",Comuneros,03. SAN FRANCISCO
27472,2019-01-16,3,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'MOTO')",Centro,01. NORTE
27473,2019-01-16,3,Bucaramanga,1,,0,,11,"('CAMIONETA', 'MOTO')",El Rocío,01. NORTE
27474,2019-01-16,3,Bucaramanga,1,,0,,12,"('PEATON', 'CAMIONETA')",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
27475,2019-01-16,3,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'BUSETA')",Conucos,12. CABECERA DEL LLANO
27476,2019-01-16,3,Bucaramanga,1,,0,,15,"('AUTOMOVIL', 'CAMIONETA')",Antonia Santos Centro,13. ORIENTAL
27477,2019-01-16,3,Bucaramanga,1,,0,,15,"('AUTOMOVIL', 'MOTO')",La Concordia,06. LA CONCORDIA
27478,2019-01-16,3,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'CAMION')",María Paz,01. NORTE
27479,2019-01-16,3,Bucaramanga,1,,0,,17,"('MOTO',)",El Prado,13. ORIENTAL
27480,2019-01-16,3,Bucaramanga,0,,0,,20,"('AUTOMOVIL', 'MOTO')",Ricaurte,06. LA CONCORDIA
27481,2019-01-16,3,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'CAMPAERO')",El Tejar,16. LAGOS DEL CACIQUE
27482,2019-01-16,3,Bucaramanga,1,,0,,19,"('MOTO', 'BICICLETA')",La Concordia,06. LA CONCORDIA
27483,2019-01-17,4,Bucaramanga,1,,0,,8,"('CAMPAERO', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
27484,2019-01-17,4,Bucaramanga,1,,0,,10,"('PEATON', 'MOTO')",Provenza,10. PROVENZA
27485,2019-01-17,4,Bucaramanga,1,,0,,14,"('CAMIONETA', 'MOTO')",Quinta Dania,01. NORTE
27486,2019-01-17,4,Bucaramanga,1,,0,,16,"('AUTOMOVIL', 'MOTO')",Sotomayor,12. CABECERA DEL LLANO
27487,2019-01-17,4,Bucaramanga,1,,0,,20,"('CAMIONETA', 'MOTO')",Antonia Santos Centro,13. ORIENTAL
27488,2019-01-18,5,Bucaramanga,1,,0,,4,"('MOTO',)",Provenza,10. PROVENZA
27489,2019-01-18,5,Bucaramanga,1,,0,,9,"('MOTO',)",Bucaramanga,08. SUROCCIDENTE
27490,2019-01-18,5,Bucaramanga,0,,0,,10,"('AUTOMOVIL',)",El Prado,13. ORIENTAL
27491,2019-01-18,5,Bucaramanga,1,,0,,11,"('CAMIONETA', 'MOTO')",San Alonso,13. ORIENTAL
27492,2019-01-18,5,Bucaramanga,1,,0,,14,"('MOTO',)",Provenza,10. PROVENZA
27493,2019-01-18,5,Bucaramanga,0,,0,,17,"('CAMIONETA', 'MOTO')",Provenza,10. PROVENZA
27494,2019-01-18,5,Bucaramanga,1,,0,,18,"('PEATON', 'CAMIONETA')",Sotomayor,12. CABECERA DEL LLANO
27495,2019-01-18,5,Bucaramanga,1,,0,,17,"('CAMIONETA', 'MOTO')",Terrazas,12. CABECERA DEL LLANO
27496,2019-01-18,5,Bucaramanga,1,,0,,18,"('AUTOMOVIL', 'MOTO')",Girardot,04. OCCIDENTAL
27497,2019-01-18,5,Bucaramanga,0,,0,,23,"('AUTOMOVIL', 'MOTO')",Provenza,10. PROVENZA
27498,2019-01-18,5,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'OTRO')",Quinta Dania,01. NORTE
27499,2019-01-19,6,Bucaramanga,1,,0,,2,"('MOTO',)",La Salle,06. LA CONCORDIA
27500,2019-01-19,6,Bucaramanga,0,,0,,6,"('AUTOMOVIL',)",La Concordia,06. LA CONCORDIA
27501,2019-01-19,6,Bucaramanga,1,,0,,8,"('PEATON', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
27502,2019-01-19,6,Bucaramanga,1,,0,,7,"('BUS', 'MOTO')",Bucaramanga,08. SUROCCIDENTE
27503,2019-01-19,6,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'MOTO')",Conucos,12. CABECERA DEL LLANO
27504,2019-01-19,6,Bucaramanga,0,,0,,11,"('CAMIONETA',)",Sotomayor,12. CABECERA DEL LLANO
27505,2019-01-19,6,Bucaramanga,1,,0,,17,"('MOTO',)",Centro,01. NORTE
27506,2019-01-19,6,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'CAMION')",Bolarquí,12. CABECERA DEL LLANO
27507,2019-01-19,6,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Provenza,10. PROVENZA
27508,2019-01-20,7,Bucaramanga,1,,0,,14,"('MOTO',)",Chapinero,03. SAN FRANCISCO
27509,2019-01-20,7,Bucaramanga,1,,0,,10,"('CAMIONETA',)",La Aurora,13. ORIENTAL
27510,2019-01-20,7,Bucaramanga,1,,0,,11,"('CAMIONETA', 'MOTO')",El Prado,13. ORIENTAL
27511,2019-01-20,7,Bucaramanga,1,,0,,19,"('PEATON', 'MOTO')",Campo Hermoso,05. GARCIA ROVIRA
27512,2019-01-20,7,Bucaramanga,1,,0,,19,"('AUTOMOVIL', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
27513,2019-01-20,7,Bucaramanga,1,,0,,21,"('AUTOMOVIL', 'MOTO')",Conucos,12. CABECERA DEL LLANO
27514,2019-01-21,1,Bucaramanga,0,,0,,0,"('AUTOMOVIL',)",Campo Hermoso,05. GARCIA ROVIRA
27515,2019-01-21,1,Bucaramanga,0,,0,,3,"('AUTOMOVIL',)",Provenza,10. PROVENZA
27516,2019-01-21,1,Bucaramanga,0,,1,,6,"('BUS', 'MOTO')",Centro,01. NORTE
27517,2019-01-21,1,Bucaramanga,1,,0,,6,"('AUTOMOVIL', 'MOTO')",Rio de Oro I,04. OCCIDENTAL
27518,2019-01-21,1,Bucaramanga,1,,0,,8,"('CAMIONETA', 'MOTO')",Sotomayor,12. CABECERA DEL LLANO
27519,2019-01-21,1,Bucaramanga,0,,0,,7,"('AUTOMOVIL', 'CAMION')",Comuneros,03. SAN FRANCISCO
27520,2019-01-21,1,Bucaramanga,1,,0,,6,"('AUTOMOVIL', 'MOTO')",Centro,01. NORTE
27521,2019-01-21,1,Bucaramanga,0,,0,,14,"('AUTOMOVIL',)",Ricaurte,06. LA CONCORDIA
27522,2019-01-21,1,Bucaramanga,1,,0,,12,"('CAMIONETA', 'MOTO')",Alarcón,03. SAN FRANCISCO
27523,2019-01-21,1,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'BUS')",Quinta Dania,01. NORTE
27524,2019-01-21,1,Bucaramanga,1,,0,,16,"('PEATON', 'AUTOMOVIL')",García Rovira,01. NORTE
27525,2019-01-21,1,Bucaramanga,1,,0,,16,"('PEATON', 'AUTOMOVIL')",Chapinero,03. SAN FRANCISCO
27526,2019-01-21,1,Bucaramanga,0,,0,,17,"('AUTOMOVIL',)",Chorreras Don Juan,05. GARCIA ROVIRA
27527,2019-01-21,1,Bucaramanga,1,,0,,22,"('AUTOMOVIL', 'MOTO')",Sotomayor,12. CABECERA DEL LLANO
27528,2019-01-22,2,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'CAMIONETA')",Sotomayor,12. CABECERA DEL LLANO
27529,2019-01-22,2,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'BUSETA')",Ricaurte,06. LA CONCORDIA
27530,2019-01-22,2,Bucaramanga,1,,0,,12,"('PEATON', 'MOTO')",La Feria,04. OCCIDENTAL
27531,2019-01-22,2,Bucaramanga,1,,0,,14,"('BUSETA', 'MOTO')",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
27532,2019-01-22,2,Bucaramanga,1,,0,,15,"('PEATON', 'MOTO')",Centro,01. NORTE
27533,2019-01-22,2,Bucaramanga,1,,0,,15,"('AUTOMOVIL', 'CAMIONETA', 'MOTO')",Alarcón,03. SAN FRANCISCO
27534,2019-01-22,2,Bucaramanga,1,,0,,19,"('AUTOMOVIL', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
27535,2019-01-22,2,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'CAMIONETA')",Diamante II,10. PROVENZA
27536,2019-01-22,2,Bucaramanga,0,,0,,16,"('CAMIONETA', 'CAMION')",Gaitán,04. OCCIDENTAL
27537,2019-01-22,2,Bucaramanga,1,,0,,23,"('MOTO',)",Campo Hermoso,05. GARCIA ROVIRA
27538,2019-01-23,3,Bucaramanga,1,,0,,2,"('AUTOMOVIL', 'MOTO')",Bolívar,13. ORIENTAL
27539,2019-01-23,3,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'MOTO')",Comuneros,03. SAN FRANCISCO
27540,2019-01-23,3,Bucaramanga,1,,0,,10,"('AUTOMOVIL',)",Provenza,10. PROVENZA
27541,2019-01-23,3,Bucaramanga,1,,0,,11,"('PEATON', 'AUTOMOVIL')",Alarcón,03. SAN FRANCISCO
27542,2019-01-23,3,Bucaramanga,1,,0,,12,"('BUSETA',)",Cabecera del Llano,12. CABECERA DEL LLANO
27543,2019-01-23,3,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'MOTO')",Provenza,10. PROVENZA
27544,2019-01-23,3,Bucaramanga,1,,0,,14,"('AUTOMOVIL', 'MOTO')",Centro,01. NORTE
27545,2019-01-23,3,Bucaramanga,0,,0,,13,"('BUSETA', 'CAMION')",San Alonso,13. ORIENTAL
27546,2019-01-23,3,Bucaramanga,1,,0,,16,"('MOTO',)",Campo Hermoso,05. GARCIA ROVIRA
27547,2019-01-23,3,Bucaramanga,1,,0,,17,"('CAMPAERO', 'MOTO')",Miramar,01. NORTE
27548,2019-01-23,3,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'BUSETA')",La Pedregosa,09. LA PEDREGOSA
27549,2019-01-23,3,Bucaramanga,1,,0,,12,"('MOTO',)",San Martín,09. LA PEDREGOSA
27550,2019-01-24,4,Bucaramanga,1,,0,,5,"('MOTO',)",La Juventud,02. NORORIENTAL
27551,2019-01-24,4,Bucaramanga,0,,0,,10,"('AUTOMOVIL',)",San Francisco,03. SAN FRANCISCO
27552,2019-01-24,4,Bucaramanga,1,,0,,11,"('AUTOMOVIL',)",Conucos,12. CABECERA DEL LLANO
27553,2019-01-24,4,Bucaramanga,1,,0,,12,"('MOTO',)",Chapinero,03. SAN FRANCISCO
27554,2019-01-24,4,Bucaramanga,1,,0,,13,"('MOTO',)",El Prado,13. ORIENTAL
27555,2019-01-24,4,Bucaramanga,1,,0,,15,"('AUTOMOVIL', 'MOTO')",Alarcón,03. SAN FRANCISCO
27556,2019-01-24,4,Bucaramanga,1,,0,,15,"('AUTOMOVIL', 'MOTO')",Centro,01. NORTE
27557,2019-01-24,4,Bucaramanga,1,,0,,17,"('MOTO',)",Comuneros,03. SAN FRANCISCO
27558,2019-01-24,4,Bucaramanga,0,,0,,22,"('MICRO', 'BUS')",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
27559,2019-01-25,5,Bucaramanga,1,,0,,10,"('AUTOMOVIL', 'MOTO')",La Concordia,06. LA CONCORDIA
27560,2019-01-25,5,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'MOTO')",La Concordia,06. LA CONCORDIA
27561,2019-01-25,5,Bucaramanga,1,,0,,14,"('CAMIONETA', 'MOTO')",San Francisco,03. SAN FRANCISCO
27562,2019-01-25,5,Bucaramanga,1,,0,,19,"('MOTO',)",Brisas de Provenza,10. PROVENZA
27563,2019-01-25,5,Bucaramanga,1,,0,,20,"('PEATON', 'MOTO')",Sotomayor,12. CABECERA DEL LLANO
27564,2019-01-26,6,Bucaramanga,0,,0,,7,"('CAMION',)",Rio de Oro I,04. OCCIDENTAL
27565,2019-01-26,6,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'MOTO')",La Concordia,06. LA CONCORDIA
27566,2019-01-26,6,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'MOTO')",Puerta del Sol,12. CABECERA DEL LLANO
27567,2019-01-26,6,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'BUS')",ÁLVAREZ,13. ORIENTAL
27568,2019-01-26,6,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'CAMIONETA')",San Alonso,13. ORIENTAL
27569,2019-01-26,6,Bucaramanga,1,,0,,14,"('AUTOMOVIL', 'MOTO')",Modelo,03. SAN FRANCISCO
27570,2019-01-26,6,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'MOTO')",Nuevo Sotomayor,12. CABECERA DEL LLANO
27571,2019-01-26,6,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'BUS')",El Tejar,16. LAGOS DEL CACIQUE
27572,2019-01-26,6,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Modelo,03. SAN FRANCISCO
27573,2019-01-26,6,Bucaramanga,1,,0,,20,"('MOTO',)",La Aurora,13. ORIENTAL
27574,2019-01-27,7,Bucaramanga,0,,0,,3,"('AUTOMOVIL',)",Bolarquí,12. CABECERA DEL LLANO
27575,2019-01-27,7,Bucaramanga,0,,0,,3,"('BUS',)",Estoraques I y II,01. NORTE
27576,2019-01-27,7,Bucaramanga,1,,0,,3,"('MOTO',)",Juan XXIII,08. SUROCCIDENTE
27577,2019-01-27,7,Bucaramanga,1,,0,,9,"('AUTOMOVIL', 'MOTO')",Centro,01. NORTE
27578,2019-01-27,7,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'CAMIONETA')",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
27579,2019-01-27,7,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'BUS')",Provenza,10. PROVENZA
27580,2019-01-28,1,Bucaramanga,0,,0,,6,"('AUTOMOVIL',)",Bucaramanga,08. SUROCCIDENTE
27581,2019-01-28,1,Bucaramanga,1,,0,,10,"('BUS', 'MOTO')",Conucos,12. CABECERA DEL LLANO
27582,2019-01-28,1,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'MOTO')",García Rovira,01. NORTE
27583,2019-01-28,1,Bucaramanga,1,,0,,16,"('AUTOMOVIL', 'MOTO')",Antonia Santos Centro,13. ORIENTAL
27584,2019-01-28,1,Bucaramanga,1,,0,,21,"('MOTO',)",Mutis,01. NORTE
27585,2019-01-28,1,Bucaramanga,1,,0,,22,"('AUTOMOVIL', 'BICICLETA')",Cabecera del Llano,12. CABECERA DEL LLANO
27586,2019-01-29,2,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'MOTO')",Comuneros,03. SAN FRANCISCO
27587,2019-01-29,2,Bucaramanga,1,,0,,12,"('PEATON', 'MOTO')",San Miguel,06. LA CONCORDIA
27588,2019-01-29,2,Bucaramanga,0,,0,,17,"('MOTO',)",Terrazas,12. CABECERA DEL LLANO
27589,2019-01-29,2,Bucaramanga,0,,0,,19,"('AUTOMOVIL',)",Campo Hermoso,05. GARCIA ROVIRA
27590,2019-01-29,2,Bucaramanga,1,,0,,21,"('CAMPAERO', 'MOTO')",Vijagual,01. NORTE
27591,2019-01-30,3,Bucaramanga,0,,0,,8,"('CAMIONETA', 'BUS')",Puerta del Sol,12. CABECERA DEL LLANO
27592,2019-01-30,3,Bucaramanga,1,,0,,9,"('MICRO', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
